id,accident_risk
639178,0.3020699
639179,0.64465094
639180,0.37308905
639181,0.36430785
639182,0.49620286
639183,0.5324919
639184,0.29983494
639185,0.151484
639186,0.23218007
639187,0.30298287
639188,0.47374272
639189,0.5655347
639190,0.30201483
639191,0.30210513
639192,0.22057272
639193,0.371849
639194,0.37604174
639195,0.29264718
639196,0.41995132
639197,0.70154893
639198,0.29336283
639199,0.13738002
639200,0.5998648
639201,0.2652805
639202,0.1346857
639203,0.37321
639204,0.28861102
639205,0.48762608
639206,0.093515396
639207,0.5349737
639208,0.46794364
639209,0.3172754
639210,0.35549372
639211,0.3749348
639212,0.41519243
639213,0.29780912
639214,0.17010203
639215,0.38677102
639216,0.231798
639217,0.5804373
639218,0.50304794
639219,0.2526319
639220,0.7640261
639221,0.13960284
639222,0.2349967
639223,0.19112526
639224,0.7065071
639225,0.3562342
639226,0.36800024
639227,0.3311827
639228,0.49382293
639229,0.23423837
639230,0.8556677
639231,0.23075601
639232,0.47060367
639233,0.4753877
639234,0.13631596
639235,0.50386214
639236,0.36628425
639237,0.52455604
639238,0.36697865
639239,0.340986
639240,0.3302269
639241,0.19588871
639242,0.528941
639243,0.3378485
639244,0.17381202
639245,0.13601758
639246,0.54481286
639247,0.47552398
639248,0.4013859
639249,0.31456807
639250,0.300497
639251,0.494924
639252,0.42560232
639253,0.35153207
639254,0.3343132
639255,0.075883865
639256,0.07216859
639257,0.18236412
639258,0.29475904
639259,0.55807406
639260,0.37247938
639261,0.3483822
639262,0.3227255
639263,0.10852486
639264,0.052294374
639265,0.48149556
639266,0.34182933
639267,0.2223141
639268,0.68810683
639269,0.41996622
639270,0.5578756
639271,0.33471265
639272,0.6178069
639273,0.4058415
639274,0.22050455
639275,0.50134945
639276,0.32238087
639277,0.34984797
639278,0.5559379
639279,0.27415356
639280,0.5780375
639281,0.50644267
639282,0.320263
639283,0.24005453
639284,0.28982925
639285,0.48657033
639286,0.47770375
639287,0.3272154
639288,0.7174183
639289,0.37463722
639290,0.57954705
639291,0.5039365
639292,0.5562921
639293,0.36649913
639294,0.48100418
639295,0.13631889
639296,0.29045606
639297,0.4102765
639298,0.83401704
639299,0.17449318
639300,0.4296276
639301,0.37587628
639302,0.46647468
639303,0.21771106
639304,0.44976252
639305,0.2896884
639306,0.34216145
639307,0.12917581
639308,0.09174377
639309,0.17964312
639310,0.2294048
639311,0.3029473
639312,0.57917905
639313,0.41106373
639314,0.40243223
639315,0.24416131
639316,0.14687446
639317,0.22731373
639318,0.41383782
639319,0.35946938
639320,0.32799217
639321,0.54144186
639322,0.46530315
639323,0.090093106
639324,0.19300139
639325,0.3097826
639326,0.23015049
639327,0.3504907
639328,0.17625767
639329,0.48016945
639330,0.8528732
639331,0.30986774
639332,0.086601645
639333,0.1480108
639334,0.4761599
639335,0.2665361
639336,0.23245998
639337,0.4142095
639338,0.14481638
639339,0.48787385
639340,0.18011078
639341,0.18697987
639342,0.3434949
639343,0.367874
639344,0.42574292
639345,0.36372364
639346,0.35847244
639347,0.6449944
639348,0.550949
639349,0.5527562
639350,0.4477579
639351,0.10581449
639352,0.41597393
639353,0.36871552
639354,0.3826288
639355,0.391805
639356,0.26302433
639357,0.12838124
639358,0.46525383
639359,0.302706
639360,0.35166538
639361,0.11537917
639362,0.14105812
639363,0.3388146
639364,0.2666043
639365,0.110896796
639366,0.7006387
639367,0.20237067
639368,0.29461017
639369,0.6761285
639370,0.506473
639371,0.3391249
639372,0.12879835
639373,0.70471513
639374,0.55333453
639375,0.5685851
639376,0.47765046
639377,0.27307117
639378,0.49588943
639379,0.49433017
639380,0.12861674
639381,0.54198515
639382,0.41380832
639383,0.3333675
639384,0.73126566
639385,0.7851136
639386,0.54194915
639387,0.349676
639388,0.13682902
639389,0.28469995
639390,0.4136791
639391,0.3511299
639392,0.40661016
639393,0.36704025
639394,0.3153162
639395,0.49724984
639396,0.606521
639397,0.36415133
639398,0.36451668
639399,0.46621132
639400,0.36449555
639401,0.3963339
639402,0.42388186
639403,0.2534896
639404,0.3946801
639405,0.15676595
639406,0.6159841
639407,0.41307336
639408,0.34401926
639409,0.36327296
639410,0.16083527
639411,0.5487182
639412,0.21483514
639413,0.10880777
639414,0.39005625
639415,0.2834701
639416,0.12450434
639417,0.39880553
639418,0.27005905
639419,0.4126507
639420,0.35708
639421,0.3784299
639422,0.30230534
639423,0.18480843
639424,0.09059298
639425,0.4260884
639426,0.30548763
639427,0.45052308
639428,0.07960209
639429,0.3727697
639430,0.15757264
639431,0.28229287
639432,0.5742572
639433,0.17794055
639434,0.3120648
639435,0.35415253
639436,0.73335385
639437,0.6625476
639438,0.2553609
639439,0.35750115
639440,0.33874205
639441,0.4997968
639442,0.33178708
639443,0.28580272
639444,0.4155438
639445,0.36060655
639446,0.41729262
639447,0.41341954
639448,0.30042464
639449,0.2832891
639450,0.4981643
639451,0.1329584
639452,0.32456943
639453,0.30704224
639454,0.29019418
639455,0.30202216
639456,0.2630256
639457,0.21080777
639458,0.26374412
639459,0.49066907
639460,0.129791
639461,0.7631726
639462,0.41423398
639463,0.32688338
639464,0.27643764
639465,0.44426253
639466,0.6431304
639467,0.4098335
639468,0.18190522
639469,0.4930217
639470,0.34160897
639471,0.38640052
639472,0.3367537
639473,0.34555128
639474,0.2306489
639475,0.44559956
639476,0.073426396
639477,0.32975492
639478,0.11183162
639479,0.35274225
639480,0.28546187
639481,0.1348958
639482,0.21620655
639483,0.65155244
639484,0.35833046
639485,0.21182664
639486,0.3473534
639487,0.58363163
639488,0.32075113
639489,0.17371939
639490,0.13737167
639491,0.324317
639492,0.33418554
639493,0.20420802
639494,0.35719866
639495,0.32144797
639496,0.3668605
639497,0.18007556
639498,0.47026813
639499,0.5327342
639500,0.19126566
639501,0.16990578
639502,0.35765865
639503,0.26372057
639504,0.25842366
639505,0.7528561
639506,0.32500604
639507,0.33673644
639508,0.47138706
639509,0.2648566
639510,0.07899889
639511,0.34066007
639512,0.52920246
639513,0.39324912
639514,0.3753052
639515,0.19593106
639516,0.23893388
639517,0.110312656
639518,0.59024113
639519,0.26565018
639520,0.45541668
639521,0.22103007
639522,0.5751059
639523,0.12827705
639524,0.5868307
639525,0.21507491
639526,0.23564525
639527,0.5377972
639528,0.3235712
639529,0.3014914
639530,0.43134695
639531,0.3104661
639532,0.31646752
639533,0.44532496
639534,0.2972327
639535,0.15858503
639536,0.30294034
639537,0.47168654
639538,0.5276187
639539,0.3324242
639540,0.21962129
639541,0.26252583
639542,0.39031014
639543,0.32457092
639544,0.6278244
639545,0.5400535
639546,0.18822265
639547,0.32750952
639548,0.12980574
639549,0.22329184
639550,0.49700892
639551,0.18323407
639552,0.24548286
639553,0.1270294
639554,0.4217469
639555,0.33224425
639556,0.81055737
639557,0.30280873
639558,0.054243505
639559,0.3396213
639560,0.2932848
639561,0.45656297
639562,0.33657622
639563,0.18351378
639564,0.27859917
639565,0.57278913
639566,0.26343745
639567,0.16976921
639568,0.26885137
639569,0.593096
639570,0.20094194
639571,0.46221188
639572,0.3215201
639573,0.30858734
639574,0.20362979
639575,0.4696318
639576,0.33338568
639577,0.39325792
639578,0.36840975
639579,0.20507228
639580,0.1596126
639581,0.33376324
639582,0.63025975
639583,0.44766617
639584,0.6948251
639585,0.28871107
639586,0.29778686
639587,0.28366935
639588,0.36482793
639589,0.3942004
639590,0.31245917
639591,0.42224506
639592,0.26981506
639593,0.17510636
639594,0.35128516
639595,0.4095691
639596,0.060093135
639597,0.3586825
639598,0.19118606
639599,0.3262921
639600,0.6496054
639601,0.4454481
639602,0.22158039
639603,0.26314932
639604,0.18436994
639605,0.2150579
639606,0.50160277
639607,0.35941952
639608,0.33629036
639609,0.512293
639610,0.17516667
639611,0.36602116
639612,0.45358038
639613,0.28614315
639614,0.41540697
639615,0.30761
639616,0.22087665
639617,0.38718027
639618,0.28117153
639619,0.3117976
639620,0.3910471
639621,0.24688047
639622,0.14294502
639623,0.74983263
639624,0.28726584
639625,0.2336132
639626,0.116478726
639627,0.5016918
639628,0.4979732
639629,0.22851692
639630,0.2748712
639631,0.29735738
639632,0.46394143
639633,0.3615007
639634,0.31933826
639635,0.42855337
639636,0.20630147
639637,0.33630967
639638,0.18799861
639639,0.17884414
639640,0.4290203
639641,0.44025308
639642,0.2986568
639643,0.08357677
639644,0.41619617
639645,0.52484
639646,0.5198706
639647,0.7282132
639648,0.42261577
639649,0.27721667
639650,0.07074413
639651,0.54834104
639652,0.2062151
639653,0.29062885
639654,0.145561
639655,0.40837806
639656,0.33010557
639657,0.68965185
639658,0.34964344
639659,0.6846738
639660,0.2452065
639661,0.3877014
639662,0.31186032
639663,0.559495
639664,0.3265342
639665,0.43628892
639666,0.59937775
639667,0.24559304
639668,0.3264084
639669,0.18411441
639670,0.3885437
639671,0.25018674
639672,0.31484562
639673,0.21649674
639674,0.18460292
639675,0.46764278
639676,0.43004683
639677,0.7606937
639678,0.47540736
639679,0.1799677
639680,0.4701505
639681,0.46914753
639682,0.30576396
639683,0.30569345
639684,0.41869366
639685,0.046708852
639686,0.06926006
639687,0.17127779
639688,0.129397
639689,0.049553365
639690,0.4637739
639691,0.18468219
639692,0.2922149
639693,0.3576129
639694,0.18384652
639695,0.4122634
639696,0.34423307
639697,0.12124416
639698,0.28145283
639699,0.36433777
639700,0.6386926
639701,0.6310048
639702,0.38513023
639703,0.18767282
639704,0.043320388
639705,0.38281617
639706,0.28644562
639707,0.5301485
639708,0.41596374
639709,0.2998954
639710,0.5380657
639711,0.30651885
639712,0.64617765
639713,0.56326765
639714,0.40301234
639715,0.44853842
639716,0.55394644
639717,0.50066984
639718,0.19973859
639719,0.287184
639720,0.34310558
639721,0.55355626
639722,0.47039664
639723,0.2735102
639724,0.35187155
639725,0.6553584
639726,0.35829243
639727,0.2402128
639728,0.20988406
639729,0.2937959
639730,0.7670802
639731,0.6360955
639732,0.09325197
639733,0.19538496
639734,0.41644874
639735,0.38352102
639736,0.6034694
639737,0.3585083
639738,0.22122438
639739,0.4571071
639740,0.413266
639741,0.18991695
639742,0.6415336
639743,0.60346276
639744,0.22349866
639745,0.6719154
639746,0.30134383
639747,0.3063945
639748,0.3844398
639749,0.49597323
639750,0.40379456
639751,0.17546916
639752,0.31256804
639753,0.24585767
639754,0.12844878
639755,0.4212027
639756,0.3591091
639757,0.3175769
639758,0.7601495
639759,0.38809144
639760,0.4143869
639761,0.32626262
639762,0.0897907
639763,0.30323666
639764,0.38462794
639765,0.734854
639766,0.31022534
639767,0.3171544
639768,0.13159533
639769,0.14024673
639770,0.62899673
639771,0.68154746
639772,0.12522396
639773,0.4246681
639774,0.34592474
639775,0.42046884
639776,0.07606009
639777,0.5218288
639778,0.10790855
639779,0.45621973
639780,0.075717956
639781,0.083061814
639782,0.3553798
639783,0.14375341
639784,0.35606474
639785,0.32383016
639786,0.62990123
639787,0.35623568
639788,0.22187576
639789,0.28660372
639790,0.2216897
639791,0.46674886
639792,0.48443
639793,0.49400538
639794,0.73990965
639795,0.25278723
639796,0.04446897
639797,0.1744099
639798,0.3230164
639799,0.1323987
639800,0.56257236
639801,0.26826477
639802,0.48347145
639803,0.5020585
639804,0.46952584
639805,0.12967573
639806,0.19584855
639807,0.17809138
639808,0.54942703
639809,0.30225796
639810,0.4912244
639811,0.6535615
639812,0.56359303
639813,0.04434198
639814,0.2699239
639815,0.2554714
639816,0.2971957
639817,0.27994353
639818,0.19292556
639819,0.49232024
639820,0.29424295
639821,0.44706833
639822,0.42204604
639823,0.32769397
639824,0.22312085
639825,0.07652575
639826,0.49115413
639827,0.52551794
639828,0.36882013
639829,0.27772787
639830,0.42599767
639831,0.374485
639832,0.094408065
639833,0.6504843
639834,0.11028145
639835,0.28572136
639836,0.5189793
639837,0.8198863
639838,0.20378503
639839,0.6234628
639840,0.42325765
639841,0.22394626
639842,0.31564826
639843,0.3543909
639844,0.55031025
639845,0.28848135
639846,0.44049656
639847,0.20534487
639848,0.3203021
639849,0.49171117
639850,0.24512473
639851,0.3555476
639852,0.12576203
639853,0.4013198
639854,0.3097849
639855,0.19014898
639856,0.1895848
639857,0.15228827
639858,0.43406656
639859,0.1983666
639860,0.1865108
639861,0.55406517
639862,0.17245962
639863,0.33354
639864,0.1271021
639865,0.1922998
639866,0.41198093
639867,0.28013977
639868,0.33991507
639869,0.33099392
639870,0.4846729
639871,0.27636635
639872,0.46133417
639873,0.5815437
639874,0.38268867
639875,0.39684385
639876,0.27732748
639877,0.31501547
639878,0.7242743
639879,0.24458025
639880,0.6053711
639881,0.4849593
639882,0.6591704
639883,0.47619736
639884,0.425166
639885,0.327486
639886,0.3689833
639887,0.35995713
639888,0.44714296
639889,0.4235874
639890,0.6328325
639891,0.22093156
639892,0.40354005
639893,0.06649098
639894,0.3668639
639895,0.051939875
639896,0.6794379
639897,0.41414833
639898,0.2210526
639899,0.38462746
639900,0.3721367
639901,0.2644037
639902,0.112447724
639903,0.35353655
639904,0.705941
639905,0.3076498
639906,0.21331996
639907,0.43982548
639908,0.4910553
639909,0.32661968
639910,0.13098834
639911,0.23969764
639912,0.48448557
639913,0.35012263
639914,0.5227341
639915,0.47097299
639916,0.4055017
639917,0.70481896
639918,0.3146508
639919,0.23787259
639920,0.19114894
639921,0.114445835
639922,0.2903772
639923,0.21880373
639924,0.44804072
639925,0.13001822
639926,0.2958687
639927,0.28658164
639928,0.053307205
639929,0.40851402
639930,0.7514277
639931,0.59100735
639932,0.17067519
639933,0.111762434
639934,0.35623693
639935,0.40806517
639936,0.36412236
639937,0.12883906
639938,0.24585217
639939,0.49182504
639940,0.05095613
639941,0.43598086
639942,0.32791215
639943,0.4266857
639944,0.4802534
639945,0.36583927
639946,0.54447395
639947,0.17048654
639948,0.33973473
639949,0.75065434
639950,0.3646095
639951,0.31202656
639952,0.3995854
639953,0.33117998
639954,0.6926088
639955,0.5452032
639956,0.18395148
639957,0.31275722
639958,0.42695677
639959,0.6709573
639960,0.1875915
639961,0.21182808
639962,0.5522779
639963,0.18692744
639964,0.7635789
639965,0.3458439
639966,0.3256534
639967,0.27012497
639968,0.21904533
639969,0.36095202
639970,0.70855075
639971,0.21168172
639972,0.39260784
639973,0.18113394
639974,0.28324038
639975,0.46110606
639976,0.20377038
639977,0.4799323
639978,0.44605142
639979,0.27913257
639980,0.050629824
639981,0.2160924
639982,0.55579937
639983,0.20679064
639984,0.38515067
639985,0.39207098
639986,0.18034588
639987,0.20152488
639988,0.52513736
639989,0.27406603
639990,0.35053888
639991,0.41542584
639992,0.44604188
639993,0.3598446
639994,0.49165893
639995,0.24108666
639996,0.37685525
639997,0.36294577
639998,0.3548004
639999,0.23147963
640000,0.31502688
640001,0.36565286
640002,0.34138495
640003,0.5825485
640004,0.3150318
640005,0.12847228
640006,0.72829354
640007,0.30315113
640008,0.5359311
640009,0.22297116
640010,0.45607188
640011,0.5232703
640012,0.377009
640013,0.47832692
640014,0.13036862
640015,0.41149235
640016,0.3429065
640017,0.2953379
640018,0.11594133
640019,0.3078751
640020,0.4177962
640021,0.14461657
640022,0.55934846
640023,0.24549085
640024,0.21946858
640025,0.29105487
640026,0.16101138
640027,0.62736964
640028,0.31485325
640029,0.35951978
640030,0.42009908
640031,0.6319878
640032,0.32546303
640033,0.24515569
640034,0.33504528
640035,0.3919637
640036,0.13937354
640037,0.59918416
640038,0.4194192
640039,0.6271949
640040,0.33871183
640041,0.44810635
640042,0.5383557
640043,0.44806793
640044,0.41335174
640045,0.47538513
640046,0.2393569
640047,0.47839677
640048,0.21920152
640049,0.56229615
640050,0.2978739
640051,0.47083202
640052,0.35909626
640053,0.29194158
640054,0.6245198
640055,0.3572346
640056,0.28634527
640057,0.55555
640058,0.23037909
640059,0.33051503
640060,0.3429396
640061,0.46487138
640062,0.48590577
640063,0.32738435
640064,0.45477372
640065,0.35691383
640066,0.3088064
640067,0.10737936
640068,0.27003515
640069,0.30624497
640070,0.47174713
640071,0.41586882
640072,0.24112679
640073,0.42941934
640074,0.12897927
640075,0.47217336
640076,0.3590416
640077,0.16987745
640078,0.27296036
640079,0.57422644
640080,0.10719615
640081,0.23120874
640082,0.4817648
640083,0.3446253
640084,0.078903586
640085,0.5319111
640086,0.32555577
640087,0.05300507
640088,0.21894939
640089,0.31441903
640090,0.24662405
640091,0.23366612
640092,0.18342258
640093,0.57905006
640094,0.21239161
640095,0.059058845
640096,0.480807
640097,0.31298214
640098,0.18426321
640099,0.3668576
640100,0.3965878
640101,0.17318328
640102,0.29773912
640103,0.2957912
640104,0.102874696
640105,0.28438324
640106,0.47531897
640107,0.29349622
640108,0.25775892
640109,0.41308302
640110,0.20120054
640111,0.35512325
640112,0.59729755
640113,0.3601804
640114,0.47366568
640115,0.18865964
640116,0.06437093
640117,0.13778196
640118,0.19145909
640119,0.30732426
640120,0.26682666
640121,0.2561346
640122,0.19614802
640123,0.10437769
640124,0.23450714
640125,0.37058455
640126,0.21864127
640127,0.09516388
640128,0.12637468
640129,0.3848613
640130,0.1308691
640131,0.49582052
640132,0.20005982
640133,0.07132575
640134,0.482558
640135,0.13012208
640136,0.36274037
640137,0.3787956
640138,0.44694972
640139,0.21230753
640140,0.33983523
640141,0.46032867
640142,0.42953187
640143,0.2848953
640144,0.116660744
640145,0.41401532
640146,0.30058676
640147,0.49463564
640148,0.5445472
640149,0.08371088
640150,0.11274195
640151,0.13852437
640152,0.37108588
640153,0.6474931
640154,0.45552084
640155,0.39182395
640156,0.39462742
640157,0.19777216
640158,0.34890616
640159,0.5024189
640160,0.29892248
640161,0.17078702
640162,0.5769243
640163,0.39373675
640164,0.42813691
640165,0.44791853
640166,0.17181689
640167,0.36774015
640168,0.16613294
640169,0.29077473
640170,0.63050246
640171,0.062444597
640172,0.45509028
640173,0.2639115
640174,0.37784505
640175,0.24858211
640176,0.21399862
640177,0.27208817
640178,0.3014012
640179,0.5323758
640180,0.42325747
640181,0.12882456
640182,0.292183
640183,0.11252537
640184,0.29598
640185,0.3494077
640186,0.36954618
640187,0.22800624
640188,0.22011206
640189,0.1250612
640190,0.30736482
640191,0.22415034
640192,0.47161713
640193,0.30304548
640194,0.2632171
640195,0.14466985
640196,0.40367216
640197,0.44402316
640198,0.40909937
640199,0.43228322
640200,0.21929665
640201,0.4790132
640202,0.3788491
640203,0.04938993
640204,0.07832515
640205,0.4495253
640206,0.30823326
640207,0.13198952
640208,0.25514585
640209,0.30967036
640210,0.17483212
640211,0.3070154
640212,0.31821194
640213,0.64705694
640214,0.03267792
640215,0.3390229
640216,0.3966592
640217,0.11558589
640218,0.24827726
640219,0.14717487
640220,0.3348396
640221,0.41881195
640222,0.29579642
640223,0.2710003
640224,0.3771307
640225,0.4111628
640226,0.39276433
640227,0.5746424
640228,0.08907685
640229,0.15001512
640230,0.46936712
640231,0.1785001
640232,0.31583914
640233,0.1748505
640234,0.37536424
640235,0.51029336
640236,0.11059229
640237,0.27324113
640238,0.17306846
640239,0.5505868
640240,0.61862814
640241,0.36764023
640242,0.14361042
640243,0.13125922
640244,0.31481245
640245,0.3700117
640246,0.29158372
640247,0.38076523
640248,0.41150105
640249,0.35631716
640250,0.14525321
640251,0.3615555
640252,0.47499883
640253,0.33402956
640254,0.15319212
640255,0.31203806
640256,0.5698231
640257,0.22457415
640258,0.23663524
640259,0.8626292
640260,0.45727673
640261,0.5107336
640262,0.73168975
640263,0.2801351
640264,0.33075014
640265,0.22160935
640266,0.57901245
640267,0.36552823
640268,0.15958296
640269,0.10663095
640270,0.38487256
640271,0.59332824
640272,0.48881018
640273,0.47278684
640274,0.21981332
640275,0.6738696
640276,0.055517614
640277,0.14913894
640278,0.44076282
640279,0.1529903
640280,0.35876486
640281,0.34083784
640282,0.18487369
640283,0.47978687
640284,0.12670378
640285,0.2944578
640286,0.35735607
640287,0.34628457
640288,0.08442244
640289,0.25736564
640290,0.24196059
640291,0.20040724
640292,0.11000387
640293,0.463171
640294,0.48610494
640295,0.19919877
640296,0.32740402
640297,0.38987026
640298,0.11833127
640299,0.36619142
640300,0.100046515
640301,0.5957706
640302,0.49474165
640303,0.23800111
640304,0.64932215
640305,0.2633578
640306,0.5813061
640307,0.4810081
640308,0.84112495
640309,0.3255783
640310,0.47624874
640311,0.54521465
640312,0.4678923
640313,0.4022358
640314,0.20630579
640315,0.36046767
640316,0.3135704
640317,0.45699364
640318,0.14279966
640319,0.48743433
640320,0.3897392
640321,0.5814115
640322,0.16338171
640323,0.462237
640324,0.33328098
640325,0.31299508
640326,0.6641098
640327,0.23666826
640328,0.2187247
640329,0.38129884
640330,0.11430085
640331,0.8075113
640332,0.6364583
640333,0.04428324
640334,0.4648231
640335,0.3675415
640336,0.37548274
640337,0.04090783
640338,0.47498718
640339,0.45110238
640340,0.2207667
640341,0.7248679
640342,0.42450434
640343,0.192161
640344,0.36517012
640345,0.03357038
640346,0.10290657
640347,0.33836168
640348,0.13172059
640349,0.39133492
640350,0.1701853
640351,0.26668411
640352,0.6814586
640353,0.46468136
640354,0.31853363
640355,0.3126226
640356,0.44941816
640357,0.41084567
640358,0.42584884
640359,0.41575092
640360,0.17135674
640361,0.080583006
640362,0.3208142
640363,0.12057838
640364,0.44740608
640365,0.5974689
640366,0.056141824
640367,0.38754657
640368,0.12532623
640369,0.12949939
640370,0.22068056
640371,0.2837872
640372,0.33135274
640373,0.56930953
640374,0.18999413
640375,0.3339857
640376,0.33418965
640377,0.45619035
640378,0.28697133
640379,0.41419572
640380,0.41788408
640381,0.31005156
640382,0.3528925
640383,0.14999725
640384,0.17078412
640385,0.3371014
640386,0.5704345
640387,0.41116917
640388,0.63529825
640389,0.12307529
640390,0.2358826
640391,0.20237581
640392,0.24036378
640393,0.23605421
640394,0.3266662
640395,0.22354184
640396,0.3005438
640397,0.30413327
640398,0.70594096
640399,0.2857337
640400,0.5427826
640401,0.27973485
640402,0.29320222
640403,0.3470832
640404,0.4219314
640405,0.4143381
640406,0.4958105
640407,0.43088105
640408,0.5524496
640409,0.24683502
640410,0.44584674
640411,0.30544344
640412,0.53738725
640413,0.28903842
640414,0.37585282
640415,0.49309388
640416,0.5084337
640417,0.57378495
640418,0.5615645
640419,0.26773518
640420,0.32438916
640421,0.19181092
640422,0.80868834
640423,0.37090546
640424,0.5129399
640425,0.5233651
640426,0.4567263
640427,0.53260565
640428,0.12740864
640429,0.22212368
640430,0.6241933
640431,0.32624602
640432,0.50354695
640433,0.47441345
640434,0.31877124
640435,0.20695862
640436,0.13349478
640437,0.3558098
640438,0.39590928
640439,0.49443728
640440,0.5403511
640441,0.3306238
640442,0.67957187
640443,0.34655756
640444,0.40520728
640445,0.48435658
640446,0.41573715
640447,0.65422535
640448,0.4408855
640449,0.63452256
640450,0.6233726
640451,0.5443884
640452,0.5962918
640453,0.57731545
640454,0.45140898
640455,0.3984401
640456,0.5830795
640457,0.27282602
640458,0.07406375
640459,0.41723323
640460,0.54438597
640461,0.68448466
640462,0.41736916
640463,0.37397438
640464,0.33130628
640465,0.32406068
640466,0.3900776
640467,0.3899309
640468,0.63576984
640469,0.38486806
640470,0.4270091
640471,0.25580204
640472,0.23999411
640473,0.3758274
640474,0.4256957
640475,0.42241597
640476,0.54611385
640477,0.7617161
640478,0.31454724
640479,0.54410076
640480,0.4294023
640481,0.5009984
640482,0.20829706
640483,0.41086677
640484,0.30229533
640485,0.221715
640486,0.05752206
640487,0.53926414
640488,0.32123587
640489,0.33237112
640490,0.57623214
640491,0.49250093
640492,0.16285372
640493,0.41426492
640494,0.54376686
640495,0.4117802
640496,0.098798424
640497,0.34442222
640498,0.7041455
640499,0.39288318
640500,0.31478146
640501,0.5738158
640502,0.28331664
640503,0.19975927
640504,0.2041066
640505,0.32605025
640506,0.53244114
640507,0.5879209
640508,0.68746173
640509,0.43901393
640510,0.23735043
640511,0.16065656
640512,0.2952508
640513,0.15417628
640514,0.24104871
640515,0.18555035
640516,0.053350896
640517,0.75591874
640518,0.14701559
640519,0.33661252
640520,0.4187995
640521,0.36860391
640522,0.34285402
640523,0.30851686
640524,0.13819742
640525,0.49562594
640526,0.33346063
640527,0.51447153
640528,0.15051581
640529,0.37624222
640530,0.20741701
640531,0.41648972
640532,0.27736434
640533,0.22967926
640534,0.65557355
640535,0.1592661
640536,0.20920876
640537,0.31066817
640538,0.25699103
640539,0.22191708
640540,0.272806
640541,0.084294915
640542,0.26173133
640543,0.85189676
640544,0.4208628
640545,0.282612
640546,0.22390452
640547,0.38390884
640548,0.2925735
640549,0.21250026
640550,0.3087623
640551,0.3494454
640552,0.5563604
640553,0.43685707
640554,0.13758206
640555,0.6650153
640556,0.3144689
640557,0.2270861
640558,0.31227
640559,0.34044582
640560,0.41266358
640561,0.19690298
640562,0.7098181
640563,0.33661982
640564,0.4396
640565,0.23679057
640566,0.22637145
640567,0.13221535
640568,0.30949777
640569,0.41139257
640570,0.28474218
640571,0.41732442
640572,0.102186054
640573,0.31388906
640574,0.42216986
640575,0.16521116
640576,0.40465283
640577,0.44616413
640578,0.31300133
640579,0.3554692
640580,0.13817291
640581,0.32375553
640582,0.5905638
640583,0.4734599
640584,0.47430202
640585,0.5386377
640586,0.3400688
640587,0.29361022
640588,0.36170605
640589,0.27074522
640590,0.41805142
640591,0.5793813
640592,0.7070341
640593,0.20535314
640594,0.32586396
640595,0.28916556
640596,0.38129884
640597,0.50002015
640598,0.41465527
640599,0.40662518
640600,0.27134123
640601,0.4155861
640602,0.18399483
640603,0.079128385
640604,0.3661077
640605,0.31852013
640606,0.28845826
640607,0.4360433
640608,0.32205522
640609,0.4784693
640610,0.26157206
640611,0.27735478
640612,0.35750452
640613,0.3367457
640614,0.1278637
640615,0.32142305
640616,0.4628282
640617,0.3766597
640618,0.36040485
640619,0.41179168
640620,0.7104703
640621,0.4299127
640622,0.08371362
640623,0.5382476
640624,0.37034616
640625,0.38224176
640626,0.25954777
640627,0.30387142
640628,0.49335712
640629,0.29420224
640630,0.35490963
640631,0.46980253
640632,0.2745365
640633,0.35377386
640634,0.26496887
640635,0.4261676
640636,0.2845951
640637,0.31104907
640638,0.24863102
640639,0.28166065
640640,0.5223433
640641,0.28259003
640642,0.63276315
640643,0.33897775
640644,0.29374588
640645,0.24605896
640646,0.6792246
640647,0.2696308
640648,0.5417084
640649,0.34672347
640650,0.45533386
640651,0.49623188
640652,0.05349335
640653,0.48760673
640654,0.37955087
640655,0.20193823
640656,0.4260405
640657,0.7531469
640658,0.2913798
640659,0.16506347
640660,0.17403884
640661,0.28711355
640662,0.3375753
640663,0.16178718
640664,0.2876879
640665,0.59725106
640666,0.23825312
640667,0.05336669
640668,0.45997047
640669,0.24972206
640670,0.13001336
640671,0.6581763
640672,0.33118045
640673,0.2448053
640674,0.31780577
640675,0.19104332
640676,0.11038062
640677,0.56675625
640678,0.32809806
640679,0.06517297
640680,0.22195677
640681,0.20226485
640682,0.5576752
640683,0.22252174
640684,0.5803185
640685,0.7323543
640686,0.164553
640687,0.37279603
640688,0.5122496
640689,0.18525922
640690,0.23046565
640691,0.55499184
640692,0.21787831
640693,0.5272396
640694,0.27493066
640695,0.093773305
640696,0.130366
640697,0.3214797
640698,0.21008046
640699,0.11284934
640700,0.41854635
640701,0.3682159
640702,0.46953878
640703,0.54834855
640704,0.12870018
640705,0.4672766
640706,0.3170029
640707,0.25660798
640708,0.41359553
640709,0.452424
640710,0.26671427
640711,0.47252557
640712,0.46910623
640713,0.342717
640714,0.31456038
640715,0.47080088
640716,0.18453474
640717,0.1992709
640718,0.2933212
640719,0.21748568
640720,0.17114507
640721,0.37345824
640722,0.47123218
640723,0.24643084
640724,0.6757985
640725,0.2586018
640726,0.18712892
640727,0.6059203
640728,0.27493924
640729,0.13440874
640730,0.43306038
640731,0.4207845
640732,0.7085891
640733,0.15711753
640734,0.03181261
640735,0.12821254
640736,0.33540952
640737,0.33813128
